"sentence","startTime","endTime","speaker_id","speaker_name"
"Então, beleza.","01:23:22","01:23:23",0,"speaker 1"
"Daí se eu precisar perguntar como vocês preferem, eu consigo, normalmente assim, o que eu normalmente faço, esse é valor que eu faço à vista e aí depois parcelado tem o cartão, vocês preferem cartão?","01:23:23","01:23:39",0,"speaker 1"
"Pode ser cartão, pode ser pix, tudo isso a mais, mas eu daí na plataforma que eu tenho, que eu uso a Green, que é uma que eu até recomendo vocês usarem, porque as taxas deles são muito boas para cartão.","01:23:39","01:23:52",0,"speaker 1"
"Isso é outra coisa, eu quero facilitar.","01:23:52","01:23:56",0,"speaker 1"
"Eu quero assim, tá aqui o link de pagamento.","01:23:56","01:23:58",0,"speaker 1"
"Eu quero chegar nesse nível para os teus atendimentos.","01:23:58","01:24:02",0,"speaker 1"
"Eu não quero criar, vamos ver agora como eu posso pagar.","01:24:02","01:24:06",0,"speaker 1"
"Não, oferece.","01:24:06","01:24:08",0,"speaker 1"
"Isso é...","01:24:08","01:24:08",0,"speaker 1"
"A experiência é jornada inteira, né?","01:24:08","01:24:11",0,"speaker 1"
"Jornada inteira, tá?","01:24:11","01:24:12",0,"speaker 1"
"Então eu vou recomendar que a gente olhe isso também, tá?","01:24:12","01:24:15",0,"speaker 1"
"Dá uma olhada depois como que é o juros dele, se ele for muito alto.","01:24:15","01:24:18",0,"speaker 1"
"Não, não.","01:24:18","01:24:19",0,"speaker 1"
"A gente vai explicar o mesmo.","01:24:19","01:24:21",0,"speaker 1"
"É, acho que é três e meio, alguma coisa assim.","01:24:22","01:24:27",0,"speaker 1"
"E aí, o que eu comecei a trazer, até uma coisinha a mais, eu queria que você participasse do meu podcast.","01:24:27","01:24:35",0,"speaker 1"
"Porque daí, como bônus, mas porque eu acho que pode ser interessante pra você, pra você começar a aquecer.","01:24:35","01:24:44",0,"speaker 1"
"Eu preciso te ouvir mais, as pessoas precisam te ouvir mais.","01:24:44","01:24:48",0,"speaker 1"
"Então, uma coisinha a mais aqui, que normalmente...","01:24:48","01:24:52",0,"speaker 1"
"Então é isso, né?","01:24:52","01:24:53",0,"speaker 1"
"Você tem o conhecimento, tem experiência, tem o público, falta apenas estratégia.","01:24:53","01:24:56",0,"speaker 1"
"A estratégia cirúrgica pra gente cobrar o que realmente vale.","01:24:56","01:24:59",0,"speaker 1"
"Vambora!","01:24:59","01:24:59",0,"speaker 1"
"Tá?","01:24:59","01:25:01",0,"speaker 1"
"É...","01:25:01","01:25:03",0,"speaker 1"
"That's it, tá?","01:25:03","01:25:04",0,"speaker 1"
"Estando tudo bem, eu te mando ainda hoje ali o contrato, te mando o link, te mando o pix, daí você decide o que for melhor.","01:25:04","01:25:11",0,"speaker 1"
"Pode colocar, né?","01:25:11","01:25:12",0,"speaker 1"
"Pode.","01:25:12","01:25:13",0,"speaker 1"
"Tá?","01:25:13","01:25:14",2,"speaker 3"
"Eu vou...","01:25:14","01:25:15",0,"speaker 1"
"Vocês vão começar a entender.","01:25:15","01:25:18",0,"speaker 1"
"Toda reunião que a gente tiver lá é gravada.","01:25:18","01:25:21",0,"speaker 1"
"depois é decupada, eu faço análise, eu trago os insights, trago os sudoos e envio para vocês.","01:25:21","01:25:28",0,"speaker 1"
"Então a gente tem o histórico do acompanhamento de tudo que acontece.","01:25:28","01:25:34",0,"speaker 1"
"Então a gente não perde nada.","01:25:34","01:25:37",0,"speaker 1"
"Então eu prefiro as vezes não anotar tanta coisa e a gente ter falado.","01:25:37","01:25:42",0,"speaker 1"
"Sim, só que eu não tenho tempo depois de pegar uma hora e meia para analisar.","01:25:43","01:25:47",0,"speaker 1"
"Ninguém tem.","01:25:47","01:25:48",0,"speaker 1"
"Então eu uso aí os meus estagiários, aí é o lugar onde a gente coloca eles, tá?","01:25:48","01:25:53",0,"speaker 1"
"Pra fazer eles analisarem isso, decolarem.","01:25:53","01:25:56",0,"speaker 1"
"Estagiários, né?","01:25:56","01:25:57",0,"speaker 1"
"Estagiários.","01:25:57","01:25:58",0,"speaker 1"
"","",,,
"meeting created at","20th Oct, 2025 - 12:41 PM",,,
